id_ciudadano,edad,genero,comuna_id,comuna,perfil_territorial,validado,voto_emitido,fecha_registro
C-0000337,78,F,2,Santa Cruz,ladera_norte,False,False,2026-04-15T10:29:43
C-0000338,31,M,13,San Javier,ladera_occidente,True,False,2026-04-15T11:35:34
C-0000339,28,M,2,Santa Cruz,ladera_norte,True,False,2026-04-15T10:31:47
C-0000340,44,M,50,San Sebastian de Palmitas,rural,True,False,2026-04-15T08:50:10
C-0000341,73,F,3,Manrique,ladera_norte,True,True,2026-04-15T11:18:22
C-0000342,82,M,70,Altavista,rural,False,False,2026-04-15T08:10:44
C-0000343,65,F,14,El Poblado,sur,True,True,2026-04-15T10:14:07
C-0000344,64,M,11,Laureles-Estadio,centro_sur,False,False,2026-04-15T09:58:59
C-0000345,33,M,14,El Poblado,sur,True,True,2026-04-15T10:28:13
C-0000346,57,F,14,El Poblado,sur,True,False,2026-04-15T11:00:31
C-0000347,30,F,60,San Cristobal,rural,True,False,2026-04-15T07:47:53
C-0000348,54,F,5,Castilla,valle,False,False,2026-04-15T11:43:33
C-0000349,30,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T09:01:09
C-0000350,23,F,2,Santa Cruz,ladera_norte,True,True,2026-04-15T08:42:18
C-0000351,82,M,11,Laureles-Estadio,centro_sur,False,False,2026-04-15T10:09:49
C-0000352,77,F,3,Manrique,ladera_norte,False,False,2026-04-15T12:25:59
C-0000353,63,F,10,La Candelaria,centro,True,True,2026-04-15T11:40:25
C-0000354,59,M,10,La Candelaria,centro,True,True,2026-04-15T09:56:46
C-0000355,34,F,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T10:26:23
C-0000356,56,F,10,La Candelaria,centro,True,True,2026-04-15T10:00:41
C-0000357,68,M,14,El Poblado,sur,False,False,2026-04-15T10:55:09
C-0000358,54,F,14,El Poblado,sur,True,True,2026-04-15T11:47:33
C-0000359,36,M,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T08:12:17
C-0000360,44,No reporta,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T09:32:11
C-0000361,74,F,50,San Sebastian de Palmitas,rural,True,True,2026-04-15T10:20:22
C-0000362,35,M,3,Manrique,ladera_norte,True,False,2026-04-15T11:17:12
C-0000363,82,F,3,Manrique,ladera_norte,False,False,2026-04-15T07:58:43
C-0000364,68,M,2,Santa Cruz,ladera_norte,True,True,2026-04-15T10:20:17
C-0000365,77,No reporta,12,La America,centro_sur,True,True,2026-04-15T11:22:25
C-0000366,52,M,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T08:10:37
C-0000367,32,M,14,El Poblado,sur,True,True,2026-04-15T08:21:34
C-0000368,20,F,12,La America,centro_sur,True,False,2026-04-15T07:39:52
C-0000369,53,M,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T11:45:05
C-0000370,44,F,16,Belen,sur,True,True,2026-04-15T12:10:15
C-0000371,25,M,14,El Poblado,sur,False,False,2026-04-15T09:50:44
C-0000372,80,F,5,Castilla,valle,False,False,2026-04-15T11:49:56
C-0000373,83,F,7,Robledo,ladera_noroccidente,False,False,2026-04-15T10:28:23
C-0000374,43,F,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T12:25:03
C-0000375,62,F,3,Manrique,ladera_norte,False,False,2026-04-15T08:02:32
C-0000376,45,F,3,Manrique,ladera_norte,True,False,2026-04-15T10:52:15
C-0000377,51,F,50,San Sebastian de Palmitas,rural,True,False,2026-04-15T11:07:20
C-0000378,59,M,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T10:43:43
C-0000379,45,M,7,Robledo,ladera_noroccidente,True,False,2026-04-15T09:58:21
C-0000380,71,F,13,San Javier,ladera_occidente,False,False,2026-04-15T08:32:33
C-0000381,30,M,10,La Candelaria,centro,True,True,2026-04-15T08:20:49
C-0000382,62,F,50,San Sebastian de Palmitas,rural,False,False,2026-04-15T10:42:41
C-0000383,83,M,14,El Poblado,sur,True,False,2026-04-15T10:23:50
C-0000384,74,F,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T09:56:31
C-0000385,21,M,7,Robledo,ladera_noroccidente,False,False,2026-04-15T07:41:43
C-0000386,25,F,90,Santa Elena,rural,True,False,2026-04-15T09:23:12
C-0000387,60,F,13,San Javier,ladera_occidente,True,False,2026-04-15T11:50:17
C-0000388,79,M,60,San Cristobal,rural,False,False,2026-04-15T10:54:44
C-0000389,74,M,3,Manrique,ladera_norte,False,False,2026-04-15T11:17:56
C-0000390,78,M,15,Guayabal,sur,True,False,2026-04-15T07:55:29
C-0000391,28,F,12,La America,centro_sur,True,True,2026-04-15T09:45:45
C-0000392,52,M,3,Manrique,ladera_norte,False,False,2026-04-15T10:01:10
C-0000393,66,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T11:23:34
C-0000394,59,F,12,La America,centro_sur,True,True,2026-04-15T11:17:26
C-0000395,70,F,1,Popular,ladera_norte,True,True,2026-04-15T07:59:05
C-0000396,32,F,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T11:38:59
C-0000397,48,F,15,Guayabal,sur,False,False,2026-04-15T07:42:03
C-0000398,48,F,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T09:57:00
C-0000399,80,F,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T08:44:18
C-0000400,31,M,8,Villa Hermosa,ladera_oriente,True,False,2026-04-15T09:15:46
C-0000401,39,M,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T09:38:00
C-0000402,19,M,16,Belen,sur,True,True,2026-04-15T10:21:42
C-0000403,28,M,14,El Poblado,sur,True,True,2026-04-15T07:39:45
C-0000404,83,F,2,Santa Cruz,ladera_norte,False,False,2026-04-15T08:08:28
C-0000405,74,M,90,Santa Elena,rural,True,False,2026-04-15T10:56:48
C-0000406,35,M,16,Belen,sur,True,False,2026-04-15T07:57:26
C-0000407,65,M,5,Castilla,valle,False,False,2026-04-15T08:43:17
C-0000408,57,F,15,Guayabal,sur,True,True,2026-04-15T11:35:44
C-0000409,78,M,2,Santa Cruz,ladera_norte,True,False,2026-04-15T08:33:43
C-0000410,38,M,90,Santa Elena,rural,True,False,2026-04-15T08:07:57
C-0000411,84,M,12,La America,centro_sur,True,True,2026-04-15T09:53:37
C-0000412,42,M,12,La America,centro_sur,True,False,2026-04-15T09:35:10
C-0000413,66,M,2,Santa Cruz,ladera_norte,False,False,2026-04-15T08:07:31
C-0000414,44,M,16,Belen,sur,False,False,2026-04-15T09:33:31
C-0000415,62,M,1,Popular,ladera_norte,True,True,2026-04-15T11:44:33
C-0000416,40,M,5,Castilla,valle,True,False,2026-04-15T12:24:55
C-0000417,74,M,3,Manrique,ladera_norte,False,False,2026-04-15T07:49:41
C-0000418,60,F,14,El Poblado,sur,True,True,2026-04-15T11:01:33
C-0000419,37,M,4,Aranjuez,valle,True,True,2026-04-15T10:56:22
C-0000420,82,F,16,Belen,sur,True,True,2026-04-15T11:19:57
C-0000421,65,F,12,La America,centro_sur,False,False,2026-04-15T11:20:33
C-0000422,46,F,1,Popular,ladera_norte,False,False,2026-04-15T10:50:58
C-0000423,27,F,1,Popular,ladera_norte,True,False,2026-04-15T11:51:05
C-0000424,83,F,1,Popular,ladera_norte,False,True,2026-04-15T08:51:45
C-0000425,68,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T08:08:19
C-0000426,62,F,14,El Poblado,sur,True,True,2026-04-15T09:18:20
C-0000427,73,M,5,Castilla,valle,True,False,2026-04-15T08:28:43
C-0000428,58,M,15,Guayabal,sur,False,False,2026-04-15T08:24:58
C-0000429,33,No reporta,1,Popular,ladera_norte,True,True,2026-04-15T07:43:15
C-0000430,33,F,14,El Poblado,sur,True,True,2026-04-15T10:12:38
C-0000431,23,F,50,San Sebastian de Palmitas,rural,False,False,2026-04-15T11:37:10
C-0000432,22,M,14,El Poblado,sur,True,True,2026-04-15T07:53:22
C-0000433,66,F,13,San Javier,ladera_occidente,True,True,2026-04-15T10:48:07
C-0000434,75,No reporta,15,Guayabal,sur,True,False,2026-04-15T12:01:09
C-0000435,28,M,1,Popular,ladera_norte,False,False,2026-04-15T09:53:54
C-0000436,56,F,4,Aranjuez,valle,True,True,2026-04-15T08:28:56
C-0000437,26,F,3,Manrique,ladera_norte,True,False,2026-04-15T10:51:47
C-0000438,45,F,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T08:34:03
C-0000439,70,M,13,San Javier,ladera_occidente,False,False,2026-04-15T08:08:57
C-0000440,72,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T09:55:22
C-0000441,81,M,15,Guayabal,sur,False,False,2026-04-15T07:34:20
C-0000442,38,M,3,Manrique,ladera_norte,True,True,2026-04-15T09:05:55
C-0000443,81,F,13,San Javier,ladera_occidente,False,False,2026-04-15T11:25:15
C-0000444,70,F,4,Aranjuez,valle,False,False,2026-04-15T08:19:57
C-0000445,40,F,5,Castilla,valle,True,True,2026-04-15T10:04:50
C-0000446,39,F,13,San Javier,ladera_occidente,False,False,2026-04-15T12:25:41
C-0000447,25,M,80,San Antonio de Prado,rural,False,False,2026-04-15T08:35:27
C-0000448,79,M,11,Laureles-Estadio,centro_sur,False,False,2026-04-15T08:53:53
C-0000449,31,M,1,Popular,ladera_norte,True,False,2026-04-15T11:00:33
C-0000450,35,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T11:11:51
C-0000451,45,F,1,Popular,ladera_norte,True,True,2026-04-15T09:56:12
C-0000452,27,M,16,Belen,sur,True,True,2026-04-15T11:07:49
C-0000453,72,M,13,San Javier,ladera_occidente,True,False,2026-04-15T10:39:18
C-0000454,64,M,4,Aranjuez,valle,True,True,2026-04-15T08:43:22
C-0000455,28,M,2,Santa Cruz,ladera_norte,True,True,2026-04-15T11:36:55
C-0000456,28,M,4,Aranjuez,valle,True,False,2026-04-15T08:53:18
C-0000457,19,F,80,San Antonio de Prado,rural,False,False,2026-04-15T10:53:08
C-0000458,81,F,8,Villa Hermosa,ladera_oriente,True,False,2026-04-15T10:10:24
C-0000459,47,M,14,El Poblado,sur,True,True,2026-04-15T10:10:48
C-0000460,61,F,12,La America,centro_sur,True,True,2026-04-15T11:48:18
C-0000461,28,M,10,La Candelaria,centro,True,True,2026-04-15T12:01:55
C-0000462,33,F,3,Manrique,ladera_norte,False,False,2026-04-15T11:11:51
C-0000463,54,F,60,San Cristobal,rural,True,True,2026-04-15T10:29:11
C-0000464,31,F,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T09:00:54
C-0000465,59,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T11:06:17
C-0000466,79,M,13,San Javier,ladera_occidente,False,False,2026-04-15T07:42:57
C-0000467,38,F,12,La America,centro_sur,True,True,2026-04-15T08:00:40
C-0000468,58,F,60,San Cristobal,rural,True,False,2026-04-15T10:32:13
C-0000469,79,F,3,Manrique,ladera_norte,False,False,2026-04-15T08:51:53
C-0000470,77,F,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T09:52:43
C-0000471,18,M,8,Villa Hermosa,ladera_oriente,True,False,2026-04-15T12:12:35
C-0000472,25,F,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T09:13:10
C-0000473,84,F,3,Manrique,ladera_norte,False,False,2026-04-15T09:36:39
C-0000474,80,F,3,Manrique,ladera_norte,True,True,2026-04-15T10:43:51
C-0000475,39,M,5,Castilla,valle,False,False,2026-04-15T11:11:03
C-0000476,52,M,6,Doce de Octubre,ladera_noroccidente,True,False,2026-04-15T12:15:30
C-0000477,56,M,8,Villa Hermosa,ladera_oriente,True,False,2026-04-15T09:05:27
C-0000478,62,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T12:01:02
C-0000479,68,M,12,La America,centro_sur,True,False,2026-04-15T08:36:00
C-0000480,42,F,8,Villa Hermosa,ladera_oriente,True,False,2026-04-15T10:49:42
C-0000481,77,M,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T07:53:56
C-0000482,21,M,4,Aranjuez,valle,False,False,2026-04-15T12:17:47
C-0000483,20,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T11:26:42
C-0000484,82,M,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T09:28:41
C-0000485,29,M,1,Popular,ladera_norte,True,True,2026-04-15T12:00:07
C-0000486,84,M,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T08:00:19
C-0000487,37,F,9,Buenos Aires,ladera_oriente,True,False,2026-04-15T09:19:16
C-0000488,42,F,4,Aranjuez,valle,True,True,2026-04-15T09:45:40
C-0000489,19,M,10,La Candelaria,centro,True,True,2026-04-15T10:47:53
C-0000490,81,F,10,La Candelaria,centro,False,False,2026-04-15T10:48:07
C-0000491,42,F,13,San Javier,ladera_occidente,False,False,2026-04-15T07:45:47
C-0000492,29,F,12,La America,centro_sur,True,True,2026-04-15T11:30:25
C-0000493,50,F,12,La America,centro_sur,True,True,2026-04-15T08:13:11
C-0000494,28,M,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T12:11:23
C-0000495,70,M,14,El Poblado,sur,False,False,2026-04-15T09:32:41
C-0000496,22,M,10,La Candelaria,centro,True,True,2026-04-15T10:05:08
C-0000497,51,F,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T09:27:18
C-0000498,44,F,11,Laureles-Estadio,centro_sur,False,False,2026-04-15T09:21:55
C-0000499,20,F,7,Robledo,ladera_noroccidente,True,True,2026-04-15T09:45:03
C-0000500,21,F,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T08:54:29
C-0000501,52,M,13,San Javier,ladera_occidente,True,True,2026-04-15T12:01:29
C-0000502,44,F,16,Belen,sur,True,True,2026-04-15T10:32:03
C-0000503,26,F,16,Belen,sur,True,True,2026-04-15T09:46:03
C-0000504,27,M,9,Buenos Aires,ladera_oriente,True,False,2026-04-15T10:57:49
C-0000505,71,M,10,La Candelaria,centro,False,False,2026-04-15T07:47:26
C-0000506,66,F,14,El Poblado,sur,True,True,2026-04-15T10:39:43
C-0000507,58,M,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T08:20:51
C-0000508,73,F,15,Guayabal,sur,True,True,2026-04-15T08:28:32
C-0000509,22,M,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T10:47:37
C-0000510,64,M,3,Manrique,ladera_norte,True,False,2026-04-15T09:43:51
C-0000511,68,F,2,Santa Cruz,ladera_norte,False,False,2026-04-15T08:23:07
C-0000512,31,F,15,Guayabal,sur,True,True,2026-04-15T07:52:16
C-0000513,53,F,1,Popular,ladera_norte,False,False,2026-04-15T10:32:54
C-0000514,69,M,5,Castilla,valle,False,False,2026-04-15T10:06:06
C-0000515,58,F,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T08:41:16
C-0000516,34,M,3,Manrique,ladera_norte,False,False,2026-04-15T08:34:15
C-0000517,62,M,6,Doce de Octubre,ladera_noroccidente,True,False,2026-04-15T11:12:46
C-0000518,68,F,13,San Javier,ladera_occidente,True,True,2026-04-15T11:56:45
C-0000519,18,F,1,Popular,ladera_norte,False,False,2026-04-15T12:11:04
C-0000520,56,F,15,Guayabal,sur,True,False,2026-04-15T11:32:27
C-0000521,51,F,15,Guayabal,sur,True,True,2026-04-15T08:41:08
C-0000522,42,M,7,Robledo,ladera_noroccidente,True,False,2026-04-15T11:09:26
C-0000523,20,M,3,Manrique,ladera_norte,True,False,2026-04-15T09:25:48
C-0000524,23,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T08:03:43
C-0000525,68,M,3,Manrique,ladera_norte,True,True,2026-04-15T08:20:51
C-0000526,73,F,7,Robledo,ladera_noroccidente,True,True,2026-04-15T09:44:02
C-0000527,46,M,70,Altavista,rural,True,False,2026-04-15T08:54:05
C-0000528,80,F,90,Santa Elena,rural,False,False,2026-04-15T08:24:03
C-0000529,80,M,14,El Poblado,sur,True,True,2026-04-15T11:21:14
C-0000530,62,F,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T07:43:07
C-0000531,56,F,12,La America,centro_sur,False,False,2026-04-15T12:16:37
C-0000532,82,M,13,San Javier,ladera_occidente,True,False,2026-04-15T09:30:44
C-0000533,58,F,7,Robledo,ladera_noroccidente,True,False,2026-04-15T09:08:14
C-0000534,80,F,12,La America,centro_sur,True,True,2026-04-15T09:04:07
C-0000535,83,F,1,Popular,ladera_norte,False,False,2026-04-15T10:52:13
C-0000536,31,M,4,Aranjuez,valle,True,True,2026-04-15T12:05:27
C-0000537,62,F,10,La Candelaria,centro,True,True,2026-04-15T08:50:51
C-0000538,66,M,3,Manrique,ladera_norte,True,False,2026-04-15T12:07:49
C-0000539,72,,3,Manrique,ladera_norte,False,False,2026-04-15T12:02:37
C-0000540,41,M,15,Guayabal,sur,True,True,2026-04-15T12:10:26
C-0000541,75,F,90,Santa Elena,rural,False,False,2026-04-15T10:35:18
C-0000542,50,M,10,La Candelaria,centro,True,False,2026-04-15T07:34:17
C-0000543,43,F,15,Guayabal,sur,True,False,2026-04-15T09:03:07
C-0000544,28,M,90,Santa Elena,rural,False,False,2026-04-15T10:05:39
C-0000545,39,F,3,Manrique,ladera_norte,False,False,2026-04-15T11:28:53
C-0000546,83,M,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T07:35:28
C-0000547,65,M,7,Robledo,ladera_noroccidente,True,True,2026-04-15T10:24:36
C-0000548,66,F,2,Santa Cruz,ladera_norte,True,True,2026-04-15T10:31:20
C-0000549,78,F,14,El Poblado,sur,False,True,2026-04-15T07:42:24
C-0000550,35,F,8,Villa Hermosa,ladera_oriente,False,True,2026-04-15T10:02:31
C-0000551,62,M,9,Buenos Aires,ladera_oriente,True,False,2026-04-15T09:35:12
C-0000552,42,F,3,Manrique,ladera_norte,False,False,2026-04-15T09:39:06
C-0000553,74,M,4,Aranjuez,valle,True,True,2026-04-15T11:13:41
C-0000554,46,F,16,Belen,sur,True,False,2026-04-15T07:45:47
C-0000555,75,M,1,Popular,ladera_norte,True,False,2026-04-15T11:15:16
C-0000556,68,F,5,Castilla,valle,False,False,2026-04-15T08:01:27
C-0000557,69,F,6,Doce de Octubre,ladera_noroccidente,True,False,2026-04-15T11:02:56
C-0000558,80,F,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T09:03:54
C-0000559,70,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T10:06:11
C-0000560,39,F,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T08:42:36
C-0000561,52,F,2,Santa Cruz,ladera_norte,False,False,2026-04-15T12:25:03
C-0000562,49,,5,Castilla,valle,True,True,2026-04-15T08:23:38
C-0000563,22,M,15,Guayabal,sur,True,False,2026-04-15T09:33:12
C-0000564,57,M,12,La America,centro_sur,True,True,2026-04-15T11:45:23
C-0000565,47,F,12,La America,centro_sur,True,True,2026-04-15T09:23:49
C-0000566,44,F,12,La America,centro_sur,True,True,2026-04-15T07:38:32
C-0000567,25,F,14,El Poblado,sur,True,False,2026-04-15T08:30:13
C-0000568,51,F,2,Santa Cruz,ladera_norte,True,False,2026-04-15T08:35:21
C-0000569,56,No reporta,7,Robledo,ladera_noroccidente,False,False,2026-04-15T07:54:01
C-0000570,25,F,10,La Candelaria,centro,True,True,2026-04-15T12:05:06
C-0000571,60,M,6,Doce de Octubre,ladera_noroccidente,True,False,2026-04-15T11:38:18
C-0000572,29,M,15,Guayabal,sur,True,True,2026-04-15T11:51:30
C-0000573,27,M,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T10:15:08
C-0000574,44,F,14,El Poblado,sur,True,False,2026-04-15T09:16:34
C-0000575,44,M,15,Guayabal,sur,True,False,2026-04-15T11:46:44
C-0000576,79,F,9,Buenos Aires,ladera_oriente,True,False,2026-04-15T11:31:19
C-0000577,22,F,16,Belen,sur,True,False,2026-04-15T11:07:58
C-0000578,41,No reporta,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T08:15:40
C-0000579,67,F,15,Guayabal,sur,True,True,2026-04-15T11:42:49
C-0000580,34,F,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T10:42:07
C-0000581,83,F,9,Buenos Aires,ladera_oriente,True,False,2026-04-15T10:59:53
C-0000582,67,F,10,La Candelaria,centro,True,True,2026-04-15T11:54:57
C-0000583,81,M,2,Santa Cruz,ladera_norte,False,False,2026-04-15T08:50:07
C-0000584,81,M,7,Robledo,ladera_noroccidente,False,False,2026-04-15T09:51:35
C-0000585,25,M,16,Belen,sur,True,False,2026-04-15T09:11:48
C-0000586,48,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T08:20:03
C-0000587,67,F,4,Aranjuez,valle,True,True,2026-04-15T10:02:49
C-0000588,18,F,6,Doce de Octubre,ladera_noroccidente,True,False,2026-04-15T10:23:38
C-0000589,48,F,4,Aranjuez,valle,True,True,2026-04-15T08:50:34
C-0000590,64,M,1,Popular,ladera_norte,True,True,2026-04-15T11:14:27
C-0000591,71,M,50,San Sebastian de Palmitas,rural,False,False,2026-04-15T09:00:37
C-0000592,45,M,8,Villa Hermosa,ladera_oriente,True,False,2026-04-15T11:49:41
C-0000593,75,M,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T11:11:02
C-0000594,63,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T09:23:44
C-0000595,21,M,1,Popular,ladera_norte,False,False,2026-04-15T11:10:32
C-0000596,36,M,5,Castilla,valle,True,True,2026-04-15T08:55:13
C-0000597,80,M,13,San Javier,ladera_occidente,True,False,2026-04-15T10:29:06
C-0000598,18,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T10:55:40
C-0000599,25,M,80,San Antonio de Prado,rural,False,False,2026-04-15T08:30:23
C-0000600,41,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T08:44:57
C-0000601,84,M,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T08:07:30
C-0000602,65,M,14,El Poblado,sur,True,True,2026-04-15T08:42:49
C-0000603,27,M,16,Belen,sur,False,False,2026-04-15T10:59:37
C-0000604,44,F,13,San Javier,ladera_occidente,True,True,2026-04-15T08:24:42
C-0000605,80,F,70,Altavista,rural,True,False,2026-04-15T11:55:44
C-0000606,32,M,14,El Poblado,sur,True,False,2026-04-15T09:20:14
C-0000607,56,M,16,Belen,sur,True,True,2026-04-15T09:00:11
C-0000608,49,M,2,Santa Cruz,ladera_norte,True,True,2026-04-15T09:41:46
C-0000609,68,F,13,San Javier,ladera_occidente,False,False,2026-04-15T10:40:24
C-0000610,68,M,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T11:07:27
C-0000611,73,M,10,La Candelaria,centro,False,False,2026-04-15T10:52:32
C-0000612,26,F,12,La America,centro_sur,True,True,2026-04-15T08:02:19
C-0000613,48,F,80,San Antonio de Prado,rural,False,False,2026-04-15T11:51:55
C-0000614,64,M,80,San Antonio de Prado,rural,False,False,2026-04-15T09:37:47
C-0000615,46,F,5,Castilla,valle,True,True,2026-04-15T11:48:08
C-0000616,62,M,13,San Javier,ladera_occidente,True,True,2026-04-15T10:47:21
C-0000617,60,M,13,San Javier,ladera_occidente,False,False,2026-04-15T07:51:34
C-0000618,42,F,7,Robledo,ladera_noroccidente,False,False,2026-04-15T10:13:29
C-0000619,24,F,3,Manrique,ladera_norte,True,True,2026-04-15T11:39:33
C-0000620,83,No reporta,1,Popular,ladera_norte,True,True,2026-04-15T11:26:23
C-0000621,73,M,14,El Poblado,sur,True,True,2026-04-15T11:07:39
C-0000622,77,M,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T11:57:41
C-0000623,38,M,90,Santa Elena,rural,False,False,2026-04-15T10:19:00
C-0000624,39,M,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T08:33:49
C-0000625,39,M,80,San Antonio de Prado,rural,True,True,2026-04-15T07:30:50
C-0000626,20,M,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T12:02:35
C-0000627,29,M,14,El Poblado,sur,False,False,2026-04-15T10:44:23
C-0000628,38,F,2,Santa Cruz,ladera_norte,True,True,2026-04-15T11:55:36
C-0000629,84,F,10,La Candelaria,centro,True,True,2026-04-15T11:28:04
C-0000630,31,M,14,El Poblado,sur,True,True,2026-04-15T09:19:09
C-0000631,52,F,50,San Sebastian de Palmitas,rural,True,False,2026-04-15T08:20:22
C-0000632,54,M,15,Guayabal,sur,True,True,2026-04-15T11:33:59
